Customer ID,Customer Name,Age,Gender,City,Product ID (ref),Product Name,Brand,Shopping App,Quantity,Unit Selling Price,Total Amount Paid,Purchase Date,Payment Method,Order Status,Customer Rating
CUST00644,Reyansh Bansal,51,Female,Delhi,536,H&M Kids Relaxed Fit Saree,H&M,Meesho,2,380.2045,760.41,03-08-2025,Credit Card,Delivered,5
CUST00645,Karan Shah,53,Other,Hyderabad,726,Biba Women Ripped Hoodie,Biba,Nykaa Fashion,1,411.654,411.65,14-01-2026,UPI,Delivered,
CUST00646,Rohan Patel,39,Other,Bhopal,295,Nike Unisex Relaxed Fit Skirt,Nike,Nykaa Fashion,1,191.144,191.14,04-03-2026,UPI,Delivered,4
CUST00647,Sanya Sharma,28,Other,Pune,599,Allen Solly Unisex Oversized Dress,Allen Solly,Myntra,1,359.478,359.48,05-01-2026,Net Banking,Delivered,4
CUST00648,Diya Malhotra,28,Female,Bhopal,383,Puma Women Regular Fit Shorts,Puma,Snapdeal,1,371.61,371.61,21-01-2026,Credit Card,Delivered,5
CUST00649,Aditya Kapoor,52,Female,Indore,199,Roadster Unisex Graphic Saree,Roadster,Amazon,1,361.764,361.76,11-03-2025,Wallet,Delivered,3
CUST00650,Sara Bansal,26,Other,Lucknow,751,Tommy Hilfiger Unisex Casual Saree,Tommy Hilfiger,Ajio,1,277.795,277.8,06-06-2026,Debit Card,Delivered,
CUST00651,Divya Patel,48,Other,Lucknow,587,Calvin Klein Unisex Printed Shirt,Calvin Klein,Meesho,1,465.728,465.73,13-11-2025,Debit Card,Cancelled,4
CUST00652,Divya Shah,54,Male,Surat,929,Calvin Klein Men Casual Shirt,Calvin Klein,Myntra,2,369.24,738.48,24-11-2025,Cash on Delivery,Delivered,5
CUST00653,Nikhil Malhotra,53,Male,Bhopal,106,Biba Kids Slim Fit Blazer,Biba,Snapdeal,1,389.004,389,24-03-2025,Cash on Delivery,Returned,1
CUST00654,Simran Patel,35,Male,Bengaluru,1074,Under Armour Women Cotton Skirt,Under Armour,Ajio,2,3287.837,6575.67,24-01-2025,UPI,Returned,4
CUST00655,Sneha Gupta,47,Other,Pune,867,Allen Solly Kids Slim Fit Dress,Allen Solly,Myntra,1,3453.464,3453.46,18-11-2025,Wallet,Delivered,1
CUST00656,Krishna Mehta,41,Male,Chandigarh,141,Van Heusen Women Cotton Jeans,Van Heusen,Myntra,1,473.745,473.75,04-05-2025,UPI,Delivered,4
CUST00657,Kiara Das,23,Male,Ahmedabad,1021,Zara Men Oversized Kurta,Zara,Myntra,1,493.165,493.17,06-01-2025,UPI,Cancelled,4
CUST00658,Aadhya Das,23,Other,Jaipur,720,Zara Men Cotton Sweater,Zara,Tata CLiQ,1,462.445,462.44,27-05-2025,Net Banking,Cancelled,
CUST00659,Varun Rao,47,Male,Pune,294,Gap Kids Denim T-Shirt,Gap,Tata CLiQ,1,282.822,282.82,07-06-2026,Credit Card,Delivered,4
CUST00660,Sanya Verma,32,Male,Pune,688,Biba Women Relaxed Fit Kurta,Biba,Myntra,2,360.716,721.43,13-01-2026,Net Banking,Returned,5
CUST00661,Simran Kapoor,19,Other,Indore,790,Uniqlo Kids Striped Shorts,Uniqlo,Nykaa Fashion,2,326.004,652.01,01-01-2026,Net Banking,Delivered,3
CUST00662,Neha Kapoor,43,Male,Jaipur,929,Calvin Klein Men Casual Shirt,Calvin Klein,Myntra,1,369.24,369.24,08-07-2025,Net Banking,Returned,4
CUST00663,Priya Iyer,40,Other,Indore,752,HRX Women Formal Sweater,HRX,Flipkart,1,3473.3425,3473.34,10-10-2025,Debit Card,Cancelled,2
CUST00664,Meera Das,42,Other,Lucknow,619,Van Heusen Women Ripped Dress,Van Heusen,Flipkart,1,1847.4495,1847.45,24-03-2026,UPI,Shipped,4
CUST00665,Sara Patel,53,Other,Lucknow,503,Forever 21 Unisex Solid Hoodie,Forever 21,Myntra,1,366.912,366.91,24-06-2025,Debit Card,Cancelled,2
CUST00666,Rahul Malhotra,45,Other,Nagpur,41,H&M Women Casual Sweater,H&M,Tata CLiQ,1,2055.711,2055.71,14-04-2025,Credit Card,Delivered,3
CUST00667,Simran Patel,38,Male,Surat,1091,H&M Kids Graphic Blazer,H&M,Myntra,2,2732.709,5465.42,12-10-2025,Credit Card,Delivered,3
CUST00668,Priya Kumar,48,Other,Jaipur,613,Levi's Kids Cotton Kurta,Levi's,Meesho,1,374.648,374.65,31-05-2026,Net Banking,Shipped,2
CUST00669,Vivaan Reddy,46,Male,Chandigarh,197,Biba Kids Slim Fit Skirt,Biba,Tata CLiQ,1,419.482,419.48,15-04-2025,Cash on Delivery,Delivered,4
CUST00670,Riya Shah,32,Other,Bengaluru,379,Uniqlo Women Formal Saree,Uniqlo,Amazon,1,299.838,299.84,17-04-2025,Net Banking,Shipped,2
CUST00671,Ananya Das,27,Female,Jaipur,644,H&M Kids Oversized Track Pants,H&M,Ajio,1,1057.264,1057.26,03-03-2025,Cash on Delivery,Shipped,1
CUST00672,Priya Iyer,31,Male,Hyderabad,1075,Uniqlo Unisex Printed Jeans,Uniqlo,Amazon,1,187.192,187.19,27-09-2025,Net Banking,Delivered,4
CUST00673,Aarav Das,47,Male,Chennai,536,H&M Kids Relaxed Fit Saree,H&M,Meesho,1,380.2045,380.2,28-02-2026,UPI,Shipped,4
CUST00674,Aarav Singh,39,Other,Delhi,294,Gap Kids Denim T-Shirt,Gap,Tata CLiQ,1,282.822,282.82,24-01-2025,Credit Card,Delivered,5
CUST00675,Aditya Mehta,42,Female,Surat,266,Puma Kids Floral Co-ord Set,Puma,Myntra,2,1490.874,2981.75,18-08-2025,Debit Card,Delivered,2
CUST00676,Simran Malhotra,45,Other,Indore,379,Uniqlo Women Formal Saree,Uniqlo,Amazon,2,299.838,599.68,03-05-2026,Debit Card,Delivered,5
CUST00677,Tanvi Reddy,21,Other,Pune,196,Allen Solly Men Cotton Jacket,Allen Solly,Meesho,1,426.192,426.19,08-09-2025,Cash on Delivery,Returned,2
CUST00678,Sai Joshi,45,Male,Mumbai,726,Biba Women Ripped Hoodie,Biba,Nykaa Fashion,1,411.654,411.65,11-06-2025,Credit Card,Delivered,3
CUST00679,Riya Chopra,31,Male,Surat,1028,Forever 21 Men Ripped Jacket,Forever 21,Meesho,1,333.375,333.38,31-10-2025,UPI,Delivered,5
CUST00680,Rohan Bansal,32,Female,Delhi,181,Biba Kids Cotton Jeans,Biba,Meesho,1,386.288,386.29,22-03-2025,Debit Card,Delivered,4
CUST00681,Riya Agarwal,28,Male,Delhi,394,Roadster Kids Ripped Hoodie,Roadster,Tata CLiQ,1,213.848,213.85,03-11-2025,UPI,Shipped,5
CUST00682,Diya Shah,43,Other,Jaipur,199,Roadster Unisex Graphic Saree,Roadster,Amazon,1,361.764,361.76,01-05-2025,Cash on Delivery,Delivered,4
CUST00683,Nikhil Malhotra,42,Male,Kolkata,813,Zara Men Casual Skirt,Zara,Myntra,2,1468.9935,2937.99,24-07-2025,Debit Card,Delivered,5
CUST00684,Sanya Bansal,53,Female,Bhopal,775,Zara Kids Formal T-Shirt,Zara,Flipkart,1,385.389,385.39,05-04-2026,Debit Card,Shipped,4
CUST00685,Ishaan Malhotra,42,Other,Hyderabad,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,16-06-2026,Credit Card,Delivered,3
CUST00686,Kiara Iyer,25,Other,Mumbai,434,Forever 21 Unisex Solid T-Shirt,Forever 21,Ajio,1,406.731,406.73,01-04-2026,Wallet,Shipped,4
CUST00687,Sneha Gupta,24,Male,Kolkata,720,Zara Men Cotton Sweater,Zara,Tata CLiQ,1,462.445,462.44,20-01-2025,Net Banking,Delivered,3
CUST00688,Meera Gupta,19,Male,Bengaluru,141,Van Heusen Women Cotton Jeans,Van Heusen,Myntra,1,473.745,473.75,25-03-2025,UPI,Returned,4
CUST00689,Yash Gupta,26,Female,Bhopal,567,Calvin Klein Women Denim Kurta,Calvin Klein,Tata CLiQ,2,2337.84,4675.68,15-09-2025,Cash on Delivery,Delivered,5
CUST00690,Vihaan Pillai,24,Other,Surat,1028,Forever 21 Men Ripped Jacket,Forever 21,Meesho,1,333.375,333.38,01-03-2025,UPI,Delivered,5
CUST00691,Arjun Pillai,31,Other,Bhopal,249,Calvin Klein Unisex Floral Co-ord Set,Calvin Klein,Amazon,1,450.72,450.72,24-05-2026,Debit Card,Delivered,5
CUST00692,Vivaan Das,47,Other,Chennai,424,Van Heusen Unisex Classic Dress,Van Heusen,Myntra,1,437.68,437.68,06-06-2026,UPI,Delivered,
CUST00693,Nikhil Mehta,32,Female,Delhi,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,2,160.588,321.18,31-05-2026,Debit Card,Cancelled,4
CUST00694,Pooja Iyer,44,Other,Hyderabad,633,Calvin Klein Kids Striped Shirt,Calvin Klein,Snapdeal,1,399.9,399.9,04-09-2025,Net Banking,Delivered,4
CUST00695,Isha Patel,53,Other,Bengaluru,1185,Adidas Unisex Regular Fit Dress,Adidas,Meesho,2,1267.17,2534.34,16-01-2025,UPI,Delivered,3
CUST00696,Pooja Nair,30,Female,Ahmedabad,337,Roadster Women Graphic T-Shirt,Roadster,Nykaa Fashion,1,466.99,466.99,09-04-2025,Debit Card,Cancelled,2
CUST00697,Diya Kapoor,51,Other,Kolkata,294,Gap Kids Denim T-Shirt,Gap,Tata CLiQ,1,282.822,282.82,06-02-2026,Net Banking,Cancelled,5
CUST00698,Priya Joshi,53,Other,Surat,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,1,311.252,311.25,14-02-2026,Cash on Delivery,Delivered,4
CUST00699,Amit Patel,50,Female,Jaipur,726,Biba Women Ripped Hoodie,Biba,Nykaa Fashion,2,411.654,823.31,25-03-2025,Credit Card,Cancelled,2
CUST00700,Diya Joshi,35,Female,Ahmedabad,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,1,311.252,311.25,13-01-2026,Credit Card,Shipped,
CUST00701,Diya Kumar,23,Male,Chandigarh,354,Puma Women Denim Jacket,Puma,Tata CLiQ,1,331.29,331.29,05-05-2026,Debit Card,Shipped,2
CUST00702,Yash Patel,27,Other,Jaipur,197,Biba Kids Slim Fit Skirt,Biba,Tata CLiQ,2,419.482,838.96,03-12-2025,Debit Card,Delivered,2
CUST00703,Kiara Reddy,43,Male,Kolkata,379,Uniqlo Women Formal Saree,Uniqlo,Amazon,1,299.838,299.84,13-01-2025,Net Banking,Shipped,5
CUST00704,Aarav Singh,32,Female,Hyderabad,71,Allen Solly Men Ripped Dress,Allen Solly,Tata CLiQ,1,292.896,292.9,12-04-2025,Net Banking,Cancelled,5
CUST00705,Simran Gupta,33,Female,Hyderabad,963,Under Armour Women Cotton Track Pants,Under Armour,Myntra,1,316.38,316.38,17-01-2026,Cash on Delivery,Delivered,2
CUST00706,Vivaan Pillai,49,Other,Bengaluru,148,Under Armour Men Oversized Shorts,Under Armour,Amazon,1,665.628,665.63,19-04-2026,Debit Card,Delivered,5
CUST00707,Ananya Reddy,23,Other,Lucknow,480,Levi's Kids Solid Co-ord Set,Levi's,Myntra,1,276.14,276.14,10-12-2025,Cash on Delivery,Delivered,4
CUST00708,Anika Pillai,38,Male,Chandigarh,199,Roadster Unisex Graphic Saree,Roadster,Amazon,1,361.764,361.76,15-04-2025,UPI,Delivered,4
CUST00709,Sara Nair,45,Other,Ahmedabad,399,Biba Unisex Solid Shirt,Biba,Amazon,1,259.445,259.44,22-11-2025,UPI,Cancelled,3
CUST00710,Ayaan Iyer,26,Male,Bengaluru,602,Forever 21 Women Solid Blazer,Forever 21,Nykaa Fashion,1,305.344,305.34,09-12-2025,Credit Card,Delivered,5
CUST00711,Meera Verma,29,Male,Bengaluru,1021,Zara Men Oversized Kurta,Zara,Myntra,1,493.165,493.17,09-04-2026,UPI,Delivered,5
CUST00712,Tanvi Bansal,23,Female,Pune,736,Peter England Men Relaxed Fit Sweater,Peter England,Nykaa Fashion,1,2414.235,2414.24,25-02-2026,Credit Card,Delivered,4
CUST00713,Nikhil Chopra,43,Male,Surat,985,Reebok Unisex Oversized Jacket,Reebok,Flipkart,1,775.915,775.91,27-11-2025,UPI,Returned,5
CUST00714,Priya Iyer,39,Male,Mumbai,503,Forever 21 Unisex Solid Hoodie,Forever 21,Myntra,1,366.912,366.91,10-03-2026,Net Banking,Cancelled,5
CUST00715,Pooja Singh,55,Female,Lucknow,1055,Tommy Hilfiger Men Cotton Dress,Tommy Hilfiger,Tata CLiQ,1,397.968,397.97,25-09-2025,Net Banking,Returned,2
CUST00716,Nikhil Agarwal,51,Female,Delhi,524,Zara Unisex Denim Kurta,Zara,Ajio,1,370.504,370.5,15-04-2025,Net Banking,Cancelled,5
CUST00717,Simran Shah,19,Male,Nagpur,354,Puma Women Denim Jacket,Puma,Tata CLiQ,2,331.29,662.58,08-11-2025,UPI,Returned,5
CUST00718,Kiara Sharma,48,Male,Chennai,493,Van Heusen Women Cotton Trousers,Van Heusen,Tata CLiQ,1,418.95,418.95,16-04-2025,Debit Card,Cancelled,1
CUST00719,Karan Das,52,Male,Chandigarh,241,Forever 21 Women Ripped Jacket,Forever 21,Myntra,2,2881.179,5762.36,30-01-2025,Net Banking,Delivered,
CUST00720,Ishaan Shah,48,Female,Surat,547,Zara Unisex Cotton Shorts,Zara,Amazon,1,2797.695,2797.7,24-10-2025,Wallet,Delivered,3
CUST00721,Rohan Verma,33,Male,Chandigarh,294,Gap Kids Denim T-Shirt,Gap,Tata CLiQ,2,282.822,565.64,26-09-2025,Credit Card,Cancelled,5
CUST00722,Aadhya Bansal,38,Other,Lucknow,49,Levi's Women Casual Co-ord Set,Levi's,Nykaa Fashion,2,287.49,574.98,14-04-2025,Credit Card,Delivered,
CUST00723,Amit Joshi,27,Female,Bengaluru,1037,Zara Unisex Solid Skirt,Zara,Tata CLiQ,1,2507.31,2507.31,15-01-2026,UPI,Returned,4
CUST00724,Nikhil Verma,25,Male,Bhopal,715,Forever 21 Unisex Relaxed Fit Jacket,Forever 21,Meesho,2,2484.1,4968.2,07-03-2025,Debit Card,Delivered,2
CUST00725,Ishaan Rao,26,Female,Jaipur,240,Roadster Men Classic Shorts,Roadster,Tata CLiQ,1,473.344,473.34,05-05-2025,Net Banking,Returned,3
CUST00726,Nikhil Singh,31,Male,Indore,77,Allen Solly Men Printed Sweater,Allen Solly,Meesho,1,320.04,320.04,25-02-2025,Debit Card,Delivered,3
CUST00727,Sneha Bansal,38,Male,Chandigarh,1186,Under Armour Women Slim Fit Co-ord Set,Under Armour,Myntra,1,160.588,160.59,07-02-2026,Wallet,Delivered,5
CUST00728,Kiara Nair,52,Male,Bengaluru,503,Forever 21 Unisex Solid Hoodie,Forever 21,Myntra,1,366.912,366.91,05-06-2025,Credit Card,Cancelled,1
CUST00729,Ayaan Reddy,37,Male,Hyderabad,2,W Kids Denim Jeans,W,Myntra,1,455.6595,455.66,16-10-2025,Wallet,Delivered,
CUST00730,Ananya Malhotra,24,Male,Chennai,383,Puma Women Regular Fit Shorts,Puma,Snapdeal,1,371.61,371.61,15-06-2025,Credit Card,Delivered,1
CUST00731,Sai Rao,23,Male,Pune,306,W Women Solid Hoodie,W,Snapdeal,1,396.595,396.6,24-02-2026,Wallet,Delivered,2
CUST00732,Vivaan Rao,39,Male,Pune,929,Calvin Klein Men Casual Shirt,Calvin Klein,Myntra,1,369.24,369.24,22-12-2025,Net Banking,Returned,5
CUST00733,Krishna Rao,22,Female,Kolkata,249,Calvin Klein Unisex Floral Co-ord Set,Calvin Klein,Amazon,1,450.72,450.72,01-05-2025,Credit Card,Delivered,5
CUST00734,Sneha Das,30,Other,Indore,197,Biba Kids Slim Fit Skirt,Biba,Tata CLiQ,1,419.482,419.48,02-04-2025,UPI,Delivered,2
CUST00735,Sneha Chopra,34,Female,Hyderabad,997,Under Armour Kids Classic Shirt,Under Armour,Meesho,1,424.818,424.82,30-05-2026,Wallet,Shipped,3
CUST00736,Simran Chopra,30,Male,Ahmedabad,372,Van Heusen Men Printed Skirt,Van Heusen,Tata CLiQ,1,3916.854,3916.85,21-01-2026,Wallet,Delivered,
CUST00737,Sai Rao,27,Female,Kolkata,249,Calvin Klein Unisex Floral Co-ord Set,Calvin Klein,Amazon,1,450.72,450.72,29-11-2025,Net Banking,Shipped,5
CUST00738,Anika Pillai,48,Other,Lucknow,587,Calvin Klein Unisex Printed Shirt,Calvin Klein,Meesho,1,465.728,465.73,28-05-2026,UPI,Delivered,1
CUST00739,Kiara Agarwal,49,Female,Chandigarh,1194,Allen Solly Men Formal Skirt,Allen Solly,Amazon,1,2839.599,2839.6,14-03-2026,UPI,Delivered,5
CUST00740,Priya Gupta,23,Other,Pune,141,Van Heusen Women Cotton Jeans,Van Heusen,Myntra,1,473.745,473.75,01-03-2026,Debit Card,Returned,5
CUST00741,Rahul Joshi,42,Male,Pune,726,Biba Women Ripped Hoodie,Biba,Nykaa Fashion,1,411.654,411.65,28-04-2025,Cash on Delivery,Cancelled,5
CUST00742,Tanvi Joshi,54,Female,Surat,379,Uniqlo Women Formal Saree,Uniqlo,Amazon,1,299.838,299.84,04-06-2026,Cash on Delivery,Delivered,5
CUST00743,Sara Rao,38,Female,Nagpur,668,Tommy Hilfiger Women Cotton Saree,Tommy Hilfiger,Ajio,1,457.0995,457.1,08-06-2026,Credit Card,Cancelled,1
CUST00744,Ananya Verma,40,Female,Indore,2,W Kids Denim Jeans,W,Myntra,1,455.6595,455.66,31-08-2025,Net Banking,Shipped,4
CUST00745,Sneha Agarwal,44,Other,Delhi,49,Levi's Women Casual Co-ord Set,Levi's,Nykaa Fashion,1,287.49,287.49,26-06-2025,Wallet,Delivered,2
CUST00746,Amit Patel,51,Other,Hyderabad,205,Biba Men Graphic Dress,Biba,Snapdeal,1,381.03,381.03,29-11-2025,Wallet,Delivered,4
CUST00747,Ayaan Verma,23,Female,Chennai,1073,Levi's Women Ripped Track Pants,Levi's,Amazon,1,360.876,360.88,17-02-2026,Wallet,Cancelled,4
CUST00748,Pooja Malhotra,32,Female,Bengaluru,184,H&M Women Oversized Jacket,H&M,Tata CLiQ,1,449.9925,449.99,10-04-2026,Wallet,Delivered,3
CUST00749,Sanya Agarwal,22,Male,Hyderabad,217,W Men Denim Jacket,W,Flipkart,3,1184.131,3552.39,08-10-2025,Cash on Delivery,Delivered,2
CUST00750,Karan Rao,32,Other,Bhopal,939,Allen Solly Kids Ripped Hoodie,Allen Solly,Nykaa Fashion,1,398.496,398.5,01-04-2026,Wallet,Shipped,5
CUST00751,Pooja Das,49,Male,Lucknow,64,H&M Women Solid Kurta,H&M,Ajio,1,486.115,486.12,02-08-2025,Wallet,Cancelled,5
CUST00752,Meera Pillai,40,Other,Chandigarh,1055,Tommy Hilfiger Men Cotton Dress,Tommy Hilfiger,Tata CLiQ,2,397.968,795.94,11-01-2025,Cash on Delivery,Shipped,1
CUST00753,Divya Rao,38,Female,Pune,638,Roadster Men Formal Blazer,Roadster,Nykaa Fashion,1,285.455,285.45,03-08-2025,Net Banking,Delivered,5
CUST00754,Isha Mehta,48,Male,Nagpur,352,Calvin Klein Unisex Cotton Jeans,Calvin Klein,Nykaa Fashion,1,311.252,311.25,21-05-2025,Wallet,Shipped,5
CUST00755,Isha Das,52,Female,Lucknow,202,Biba Kids Ripped Hoodie,Biba,Nykaa Fashion,1,226.984,226.98,15-11-2025,Net Banking,Delivered,1
CUST00756,Reyansh Das,40,Other,Pune,1028,Forever 21 Men Ripped Jacket,Forever 21,Meesho,1,333.375,333.38,28-02-2026,Wallet,Delivered,2
CUST00757,Pooja Pillai,27,Male,Hyderabad,181,Biba Kids Cotton Jeans,Biba,Meesho,1,386.288,386.29,28-02-2026,Debit Card,Cancelled,5
CUST00758,Anika Agarwal,39,Female,Surat,901,Calvin Klein Kids Relaxed Fit Dress,Calvin Klein,Snapdeal,3,848.232,2544.7,14-01-2025,Credit Card,Delivered,4
CUST00759,Rohan Reddy,45,Female,Chandigarh,480,Levi's Kids Solid Co-ord Set,Levi's,Myntra,1,276.14,276.14,13-11-2025,Debit Card,Delivered,
CUST00760,Kiara Patel,31,Female,Delhi,849,Puma Kids Ripped Co-ord Set,Puma,Meesho,1,489.508,489.51,03-05-2025,Cash on Delivery,Delivered,5
CUST00761,Sara Gupta,55,Female,Ahmedabad,992,Allen Solly Kids Floral Co-ord Set,Allen Solly,Myntra,1,262.34,262.34,14-06-2026,Wallet,Delivered,5
CUST00762,Tanvi Shah,34,Other,Bengaluru,49,Levi's Women Casual Co-ord Set,Levi's,Nykaa Fashion,1,287.49,287.49,18-05-2025,Credit Card,Delivered,2
CUST00763,Myra Iyer,33,Male,Pune,1028,Forever 21 Men Ripped Jacket,Forever 21,Meesho,1,333.375,333.38,14-05-2025,Cash on Delivery,Cancelled,5
CUST00764,Neha Kapoor,41,Other,Mumbai,493,Van Heusen Women Cotton Trousers,Van Heusen,Tata CLiQ,1,418.95,418.95,25-08-2025,Net Banking,Returned,5
CUST00765,Priya Verma,39,Male,Delhi,446,Uniqlo Kids Casual Trousers,Uniqlo,Flipkart,1,173.12,173.12,13-05-2026,Credit Card,Returned,
CUST00766,Diya Singh,51,Other,Bengaluru,628,Biba Women Regular Fit Jeans,Biba,Snapdeal,1,762.312,762.31,07-11-2025,Credit Card,Returned,5
CUST00767,Meera Gupta,48,Female,Indore,181,Biba Kids Cotton Jeans,Biba,Meesho,2,386.288,772.58,19-12-2025,UPI,Delivered,5
CUST00768,Priya Reddy,52,Other,Delhi,638,Roadster Men Formal Blazer,Roadster,Nykaa Fashion,1,285.455,285.45,18-08-2025,Cash on Delivery,Shipped,2
CUST00769,Karan Patel,24,Male,Indore,638,Roadster Men Formal Blazer,Roadster,Nykaa Fashion,1,285.455,285.45,22-11-2025,Debit Card,Cancelled,2
CUST00770,Tanvi Singh,52,Male,Hyderabad,598,W Unisex Formal Dress,W,Tata CLiQ,2,2737.3965,5474.79,19-04-2026,Net Banking,Delivered,5
CUST00771,Riya Agarwal,19,Male,Ahmedabad,524,Zara Unisex Denim Kurta,Zara,Ajio,1,370.504,370.5,19-12-2025,Wallet,Returned,5
CUST00772,Priya Gupta,23,Other,Nagpur,256,H&M Kids Floral Blazer,H&M,Nykaa Fashion,1,1221.6335,1221.63,10-05-2025,UPI,Returned,5
CUST00773,Sneha Shah,34,Female,Chandigarh,64,H&M Women Solid Kurta,H&M,Ajio,1,486.115,486.12,05-10-2025,Cash on Delivery,Delivered,4
CUST00774,Krishna Malhotra,31,Other,Bhopal,493,Van Heusen Women Cotton Trousers,Van Heusen,Tata CLiQ,1,418.95,418.95,29-01-2025,Wallet,Cancelled,4
CUST00775,Krishna Kapoor,44,Female,Chandigarh,587,Calvin Klein Unisex Printed Shirt,Calvin Klein,Meesho,1,465.728,465.73,28-02-2025,Cash on Delivery,Delivered,5
CUST00776,Aditya Rao,26,Female,Indore,849,Puma Kids Ripped Co-ord Set,Puma,Meesho,1,489.508,489.51,09-06-2026,Net Banking,Shipped,3
CUST00777,Simran Chopra,35,Female,Delhi,480,Levi's Kids Solid Co-ord Set,Levi's,Myntra,1,276.14,276.14,08-01-2026,Cash on Delivery,Delivered,
CUST00778,Divya Bansal,29,Other,Pune,1055,Tommy Hilfiger Men Cotton Dress,Tommy Hilfiger,Tata CLiQ,1,397.968,397.97,03-12-2025,Credit Card,Delivered,4
CUST00779,Ayaan Verma,44,Male,Mumbai,826,Nike Unisex Casual Jacket,Nike,Tata CLiQ,1,388.084,388.08,11-05-2026,Wallet,Cancelled,4
CUST00780,Tanvi Das,31,Male,Jaipur,826,Nike Unisex Casual Jacket,Nike,Tata CLiQ,1,388.084,388.08,27-04-2026,Credit Card,Delivered,5
CUST00781,Isha Mehta,25,Other,Pune,393,H&M Unisex Formal Jeans,H&M,Flipkart,1,387.01,387.01,09-12-2025,Wallet,Returned,
CUST00782,Ishaan Verma,35,Other,Mumbai,668,Tommy Hilfiger Women Cotton Saree,Tommy Hilfiger,Ajio,2,457.0995,914.2,08-03-2026,Cash on Delivery,Delivered,3
CUST00783,Karan Chopra,44,Male,Kolkata,141,Van Heusen Women Cotton Jeans,Van Heusen,Myntra,1,473.745,473.75,06-01-2026,Cash on Delivery,Delivered,3
CUST00784,Rahul Nair,41,Female,Lucknow,602,Forever 21 Women Solid Blazer,Forever 21,Nykaa Fashion,1,305.344,305.34,28-11-2025,Wallet,Delivered,5
CUST00785,Nikhil Malhotra,29,Other,Delhi,1009,Gap Men Graphic Skirt,Gap,Ajio,1,430.528,430.53,16-01-2025,Credit Card,Shipped,1
CUST00786,Anika Malhotra,38,Male,Chandigarh,157,Zara Unisex Relaxed Fit Dress,Zara,Meesho,3,1812.339,5437.02,04-09-2025,Net Banking,Delivered,5
CUST00787,Sneha Rao,25,Male,Bengaluru,383,Puma Women Regular Fit Shorts,Puma,Snapdeal,2,371.61,743.22,10-01-2026,UPI,Delivered,5
CUST00788,Ishaan Verma,45,Other,Pune,31,W Unisex Relaxed Fit T-Shirt,W,Myntra,2,409.2725,818.54,01-04-2026,Wallet,Returned,5
CUST00789,Krishna Singh,55,Male,Kolkata,399,Biba Unisex Solid Shirt,Biba,Amazon,1,259.445,259.44,05-05-2025,Cash on Delivery,Delivered,5
CUST00790,Karan Reddy,54,Female,Delhi,31,W Unisex Relaxed Fit T-Shirt,W,Myntra,2,409.2725,818.54,06-07-2025,Wallet,Cancelled,
CUST00791,Karan Gupta,38,Other,Mumbai,196,Allen Solly Men Cotton Jacket,Allen Solly,Meesho,1,426.192,426.19,29-06-2025,Wallet,Returned,5
CUST00792,Aditya Malhotra,25,Female,Jaipur,465,H&M Men Relaxed Fit Kurta,H&M,Amazon,2,386.22,772.44,10-11-2025,Cash on Delivery,Returned,3
CUST00793,Simran Nair,34,Other,Surat,849,Puma Kids Ripped Co-ord Set,Puma,Meesho,2,489.508,979.02,09-06-2025,Debit Card,Delivered,5
CUST00794,Isha Shah,28,Other,Pune,393,H&M Unisex Formal Jeans,H&M,Flipkart,1,387.01,387.01,07-12-2025,Credit Card,Delivered,4
CUST00795,Sanya Kapoor,43,Male,Indore,337,Roadster Women Graphic T-Shirt,Roadster,Nykaa Fashion,1,466.99,466.99,12-03-2026,Wallet,Delivered,3
CUST00796,Yash Mehta,31,Female,Hyderabad,696,Peter England Women Slim Fit Track Pants,Peter England,Tata CLiQ,1,723.957,723.96,04-01-2026,Wallet,Shipped,5
CUST00797,Simran Bansal,31,Male,Bengaluru,393,H&M Unisex Formal Jeans,H&M,Flipkart,1,387.01,387.01,29-09-2025,UPI,Cancelled,5
CUST00798,Diya Gupta,34,Male,Pune,536,H&M Kids Relaxed Fit Saree,H&M,Meesho,1,380.2045,380.2,27-05-2026,Debit Card,Returned,4
CUST00799,Anika Nair,40,Other,Indore,599,Allen Solly Unisex Oversized Dress,Allen Solly,Myntra,1,359.478,359.48,27-04-2025,Cash on Delivery,Delivered,1
CUST00800,Ananya Pillai,34,Other,Delhi,1156,Reebok Kids Ripped Shorts,Reebok,Flipkart,2,1416.11,2832.22,17-03-2026,Credit Card,Delivered,5
CUST00801,Divya Mehta,47,Male,Bhopal,13,H&M Men Striped Skirt,H&M,Myntra,1,3924.063,3924.06,01-05-2025,Net Banking,Cancelled,5
CUST00802,Riya Singh,30,Other,Surat,688,Biba Women Relaxed Fit Kurta,Biba,Myntra,1,360.716,360.72,16-10-2025,Debit Card,Delivered,2
CUST00803,Aadhya Verma,23,Other,Kolkata,613,Levi's Kids Cotton Kurta,Levi's,Meesho,1,374.648,374.65,23-03-2026,Debit Card,Delivered,4
CUST00804,Ananya Bansal,50,Female,Bengaluru,184,H&M Women Oversized Jacket,H&M,Tata CLiQ,1,449.9925,449.99,28-06-2025,UPI,Delivered,5
